app_id,bottom_year,top_year,vehicles_id
12285435,1999,2023,781
12285435,1999,2023,176
12285435,1999,2023,244
12285435,1999,2023,464
12285435,1999,2023,180
12285435,1999,2023,379
12285435,1999,2023,218
12285435,1999,2023,465
12285435,1999,2023,402
12285435,1999,2023,572
12285435,1999,2023,398
12285435,1999,2023,323
12285437,1995,2023,398
12285437,1995,2023,323
12285446,2000,2023,635
12285462,2021,2023,155
12285467,2014,2018,94
12285471,2017,2022,1341
12285475,1999,2023,403
12285475,1999,2023,572
12285475,1999,2023,803
12285495,2019,2023,54
12285518,2020,2021,1539
12285533,2015,2018,889
12285533,2015,2018,765
12285547,2015,2021,889
12285547,2015,2021,765
12285569,2000,2005,529
12285589,2015,2021,889
12285589,2015,2021,765
12285603,2015,2021,889
12285603,2015,2021,765
12285665,2017,2020,625
12285668,2017,2020,625
12285701,2015,2021,40
12285783,2016,2022,278
12285786,1995,2004,396
12285787,1995,2004,396
12285797,1995,2004,396
12285798,1995,2004,396
12285805,1995,2004,396
12285846,1995,2004,396
12285869,2013,2020,240
12285871,2013,2020,240
12285898,2015,2018,94
12285900,2018,2023,517
12285935,2013,2020,240
12286003,2006,2017,852
12286005,2006,2017,852
12286007,2006,2017,852
12286015,2009,2017,966
12286025,2019,2020,62
12286028,2009,2017,966
12286169,2017,2018,369
12286173,2017,2018,369
12286203,2016,2018,29
12286208,2018,2020,351
12286212,2017,2018,369
12286243,2017,2018,369
12286251,2017,2018,369
12286254,2017,2018,369
12286255,2013,2020,69
12286255,2013,2020,571
12286255,2007,2020,157
12286255,2013,2020,206
12286255,2015,2020,615
12286255,2008,2020,712
12286255,2007,2020,1016
12286255,2010,2015,996
12286255,2005,2015,394
12286255,2000,2010,1012
12286255,2004,2012,1314
12286255,2013,2020,1013
12286255,2017,2020,1452
12286255,2013,2020,764
12286255,2016,2020,481
12286255,2010,2020,1540
12286255,2017,2020,878
12286263,2017,2018,369
12286281,2017,2018,369
12286291,2017,2018,369
12286301,2016,2018,50
12286314,2017,2018,369
12286319,2021,2022,50
12286322,2012,2014,50
12286332,2017,2019,369
12286346,2017,2022,369
12286431,2005,2007,47
12286497,2007,2013,60
12286500,2017,2022,7
12286506,2007,2013,60
12286507,2007,2013,60
12286553,2017,2021,625
12286632,2011,2016,90
12286632,2011,2016,884
12286637,2019,2021,6
12286642,2016,2022,666
12286700,2014,2019,60
12286712,2005,2011,223
12286728,2005,2008,1130
12286728,2005,2008,412
12286728,2005,2008,301
12286728,2005,2008,223
12286728,2005,2008,467
12286736,2005,2008,223
12286736,2005,2008,785
12286760,2008,2011,223
12286760,2008,2011,785
12286775,1997,2012,130
12286776,2008,2011,223
12286776,2008,2011,785
12286802,2008,2011,223
12286802,2008,2011,405
12286805,1998,2005,240
12286810,2006,2011,412
12286810,2005,2011,301
12286810,2005,2011,223
12286810,2005,2011,467
12286810,2005,2011,785
12286810,2006,2011,405
12286812,2018,2023,50
12286814,2020,2023,357
12286815,1998,2005,240
12286816,2019,2023,62
12286817,1963,2023,208
12286817,1963,2023,224
12286819,1998,2005,240
12286824,1998,2005,240
12286827,1963,2022,73
12286827,1963,2023,1292
12286827,1963,2023,453
12286828,1998,2005,240
12286833,1996,2003,323
12286836,1996,2003,323
12286869,2020,2023,163
12286870,2018,2023,708
12286873,2019,2023,709
12286875,2010,2019,583
12286886,2013,2018,62
12286906,2012,2018,618
12286907,2012,2018,618
12286908,2012,2018,618
12286909,2002,2018,260
12286911,2002,2018,260
12286912,2009,2018,260
12286913,2009,2018,260
12562272,2010,2011,50
12562273,2010,2011,50
12562274,2010,2011,50
12562275,2007,2011,50
12562276,2007,2009,50
12562277,2010,2011,50
12562278,2010,2011,50
12562279,2007,2011,50
12562280,2007,2011,50
12562281,2007,2011,50
12562282,2007,2011,50
12562283,2007,2011,50
12562284,2012,2014,50
12562285,2012,2014,50
12562286,2012,2014,50
12562287,2012,2014,50
12562288,2012,2014,50
12562289,2013,2018,351
12562289,2012,2017,50
12562290,2012,2013,50
12562291,2013,2018,351
12562291,2012,2017,50
12562292,2013,2018,351
12562292,2012,2017,50
12562293,2012,2014,50
12562294,2012,2014,50
12562295,2012,2014,50
12562296,2012,2014,50
12562297,2012,2014,50
12562298,2012,2014,50
12562299,2012,2017,50
12562300,2013,2019,351
12562300,2012,2017,50
12562301,2012,2017,50
12562302,2012,2014,50
12562303,2012,2014,50
12562304,2013,2018,351
12562304,2012,2017,50
12562305,2013,2018,351
12562305,2012,2017,50
12562306,2012,2017,50
12562307,2015,2017,50
12562308,2015,2017,50
12562309,2015,2017,50
12562310,2015,2017,50
12562311,2015,2017,50
12562312,2015,2017,50
12562313,2015,2017,50
12562314,2015,2017,50
12562315,2015,2015,50
12562316,2015,2017,50
12562317,2015,2017,50
12562318,2015,2017,50
12562319,2015,2017,50
12562320,2015,2017,50
12562321,2015,2017,50
12562322,2015,2017,50
12562323,2015,2017,50
12562324,2015,2017,50
12562325,2015,2017,50
12562326,2015,2017,50
12562327,2015,2017,50
12562328,2015,2017,50
12562329,2015,2017,50
12562330,2015,2017,50
12562331,2015,2017,50
12562332,2015,2017,50
12562333,2015,2017,50
12562334,2018,2020,50
12562335,2018,2021,50
12562336,2018,2021,50
12562337,2018,2021,50
12562338,2018,2021,50
12562339,2018,2021,50
12562340,2018,2021,50
12562341,2018,2018,50
12562342,2018,2021,50
12562343,2018,2021,50
12562344,2018,2018,50
12562345,2018,2021,50
12562346,2018,2021,50
12562347,2018,2020,50
12562348,2018,2020,50
12562349,2018,2021,50
12562350,2018,2021,50
12562351,2018,2021,50
12562352,2018,2021,50
12562353,2018,2020,50
12562354,2018,2021,50
12562355,2018,2021,50
12562356,2018,2021,50
12562357,2018,2021,50
12562358,2018,2021,50
12562359,2018,2020,50
12562360,2018,2020,50
12562361,2018,2018,50
12562362,2018,2018,50
12562363,2018,2019,50
12562364,2018,2019,50
12562365,2018,2018,50
12562366,2018,2018,50
12562367,2021,2021,351
12562367,2018,2022,50
12562368,2018,2021,50
12562369,2019,2022,351
12562369,2018,2022,50
12562369,2019,2021,62
12562370,2018,2021,50
12562371,2018,2021,50
12562372,2018,2020,50
12562373,2018,2020,50
12562374,2018,2020,50
12562375,2018,2020,50
12562376,2018,2020,50
12562377,2018,2021,50
12562378,2018,2021,50
12562379,2012,2017,370
12562380,2012,2016,370
12562381,2012,2016,370
12562382,2012,2017,370
12562383,2012,2017,370
12562384,2012,2014,370
12562385,2012,2014,370
12562386,2012,2014,370
12562387,2012,2019,367
12562388,2012,2019,370
12562389,2012,2019,370
12562390,2012,2014,370
12562391,2012,2017,370
12562392,2012,2017,370
12562393,2015,2017,370
12562394,2015,2017,370
12562396,2015,2016,370
12562397,2015,2019,370
12562398,2015,2019,370
12562399,2012,2014,371
12562400,2012,2017,371
12562401,2012,2014,371
12562402,2012,2014,371
12562403,2012,2017,371
12562404,2012,2017,371
12562405,2012,2014,371
12562406,2012,2017,278
12562407,2012,2017,371
12562408,2012,2014,371
12562409,2012,2017,371
12562410,2012,2017,371
12562411,2014,2016,516
12562411,2018,2019,370
12562411,2012,2017,371
12562412,2014,2016,516
12562412,2018,2019,370
12562412,2012,2017,371
12562413,2015,2017,371
12562414,2015,2017,371
12562415,2015,2017,371
12562416,2015,2017,371
12562417,2015,2017,371
12562418,2015,2017,371
12562419,2015,2017,371
12562420,2004,2009,278
12562421,2004,2009,278
12562422,2004,2009,278
12562423,2006,2009,278
12562424,2006,2009,278
12562425,2006,2009,278
12562426,2004,2006,278
12562427,2006,2009,278
12562428,2004,2009,278
12562429,2004,2009,278
12562430,2004,2009,278
12562431,2004,2009,278
12562432,2004,2009,278
12562433,2004,2006,1541
12562433,2004,2006,212
12562433,2000,2001,261
12562433,2004,2008,54
12562433,2004,2008,278
12562434,2006,2009,278
12562435,2004,2009,278
12562436,2005,2010,516
12562436,2003,2019,54
12562436,2003,2013,533
12562436,2001,2009,278
12562437,2004,2009,278
12562438,2004,2009,278
12562439,2004,2009,278
12562440,2004,2009,278
12562441,2010,2015,278
12562441,2012,2014,254
12562441,2012,2014,370
12562441,2012,2016,371
12562441,2012,2015,1542
12562442,2004,2009,278
12562443,2006,2009,278
12562444,2006,2009,278
12562445,2004,2009,278
12562446,2004,2009,278
12562447,2004,2009,278
12562448,2010,2014,278
12562449,2006,2009,278
12562450,2004,2009,278
12562451,2004,2009,278
12562452,2004,2009,278
12562453,2006,2009,278
12562454,2006,2009,278
12562455,2004,2009,278
12562456,2003,2009,278
12562457,2010,2015,278
12562458,2010,2011,278
12562459,2010,2015,278
12562460,2010,2015,278
12562461,2010,2011,278
12562462,2010,2011,278
12562463,2010,2015,278
12562464,2010,2015,278
12562465,2010,2015,278
12562466,2010,2021,278
12562467,2010,2015,278
12562467,2012,2017,371
12562468,2010,2012,278
12562469,2010,2011,278
12562470,2010,2011,278
12562471,2010,2015,278
12562472,2010,2015,278
12562473,2010,2011,278
12562474,2010,2011,278
12562475,2010,2015,278
12562476,2010,2015,278
12562477,2010,2015,278
12562478,2010,2011,278
12562479,2010,2015,278
12562479,2012,2017,371
12562480,2010,2011,278
12562481,2010,2011,278
12562481,2012,2012,371
12562482,2010,2011,278
12562483,2008,2015,212
12562483,2006,2014,62
12562484,2010,2015,278
12562485,2010,2015,278
12562486,2010,2015,278
12562487,2010,2015,278
12562487,2012,2017,371
12562488,2010,2011,278
12562489,2010,2012,278
12562490,2010,2011,278
12562491,2010,2015,278
12562492,2013,2015,278
12562493,2010,2011,278
12562494,2012,2015,278
12562495,2012,2015,278
12562496,2006,2006,1541
12562496,2007,2011,50
12562496,2009,2013,54
12562496,2008,2010,357
12562496,2010,2011,278
12562496,2006,2012,62
12562496,2007,2014,254
12562497,2006,2006,1541
12562497,2007,2011,50
12562497,2009,2013,54
12562497,2008,2010,357
12562497,2010,2011,278
12562497,2006,2012,62
12562497,2007,2014,254
12562498,2012,2015,278
12562499,2010,2015,278
12562500,2012,2015,278
12562501,2016,2018,278
12562502,2016,2022,278
12562503,2016,2022,278
12562504,2016,2018,278
12562505,2016,2018,278
12562506,2016,2022,278
12562507,2016,2018,278
12562508,2016,2018,278
12562509,2016,2018,278
12562510,2016,2018,278
12562511,2016,2018,278
12562512,2016,2018,278
12562513,2016,2018,278
12562514,2016,2018,278
12562515,2020,2020,54
12562515,2016,2020,278
12562515,2017,2020,373
12562516,2016,2018,373
12562517,2016,2018,278
12562518,2016,2016,278
12562519,2016,2016,278
12562520,2016,2022,278
12562520,2017,2022,373
12562521,2016,2022,278
12562521,2016,2022,373
12562522,2016,2018,278
12562523,2016,2018,278
12562524,2016,2018,278
12562525,2016,2022,278
12562525,2017,2022,373
12562526,2016,2022,278
12562526,2017,2022,373
12562527,2008,2012,206
12562527,2008,2011,70
12562528,2008,2012,206
12562529,2007,2012,206
12562530,2013,2016,206
12562531,2013,2016,206
12562532,2013,2016,206
12562533,2013,2016,206
12562534,2014,2022,570
12562534,2012,2013,69
12562534,2013,2022,206
12562534,2015,2022,615
12562535,2013,2013,206
12562536,2013,2016,206
12562537,2013,2016,206
12562538,2013,2016,206
12562539,2013,2016,206
12562540,2013,2019,206
12562540,2013,2018,256
12562541,2021,2024,389
12562542,2013,2016,206
12562543,2013,2016,206
12562544,2013,2016,206
12562545,2013,2016,206
12562546,2013,2019,206
12562547,2013,2016,206
12562548,2013,2016,206
12562549,2013,2016,206
12562550,2013,2016,206
12562551,2013,2016,206
12562552,2013,2016,206
12562553,2013,2016,206
12562554,2013,2016,206
12562555,2013,2016,206
12562556,2013,2014,206
12562557,2013,2014,206
12562558,2013,2016,206
12562559,2013,2016,206
12562560,2013,2016,206
12562561,2013,2016,206
12562562,2013,2016,206
12562563,2016,2018,166
12562564,2016,2017,166
12562565,2016,2017,166
12562566,2016,2018,277
12562567,2016,2018,277
12562568,2016,2022,277
12562569,2016,2022,277
12562570,2016,2022,277
12562571,2016,2022,277
12562572,2013,2020,571
12562573,2013,2020,571
12562574,2013,2020,571
12562574,2013,2020,1036
12562575,2016,2020,28
12562576,2017,2020,90
12562577,2017,2020,90
12562578,2016,2020,90
12562579,2016,2020,90
12562580,2015,2019,34
12562581,2015,2019,34
12562582,2013,2019,206
12562583,2013,2019,206
12562584,2013,2019,206
12562585,2013,2019,206
12562586,2019,2021,62
12562587,2019,2021,62
12562588,2019,2021,62
12562589,2019,2021,62
12562590,2019,2021,62
12562591,2014,2019,357
12562592,2018,2021,369
12562593,2018,2021,369
12562594,2018,2021,369
12562595,2018,2019,369
12562596,2018,2019,369
12562597,2018,2021,369
12562598,2015,2017,34
12562599,2015,2017,34
12562600,2015,2017,34
12562601,2015,2017,34
12562602,2019,2021,523
12562603,2019,2021,523
12562604,2019,2021,523
12562605,2019,2021,523
12562606,2019,2021,523
12562607,2019,2021,523
12562608,2019,2021,523
12562609,2019,2021,523
12562610,2019,2021,523
12562611,2019,2021,523
12562612,2019,2019,130
12562612,2020,2021,523
12562613,2017,2019,130
12562613,2019,2021,523
12562614,2019,2021,523
12562615,2019,2021,523
12562616,2019,2021,523
12562617,2019,2021,523
12562618,2019,2021,523
12562619,2019,2021,523
12562620,2019,2021,523
12562621,2019,2021,523
12562622,2016,2019,321
12562623,2016,2019,321
12562624,2016,2018,321
12562625,2016,2019,321
12562626,2016,2018,321
12562627,2016,2021,321
12562628,2016,2021,321
12562629,2016,2019,321
12562630,2016,2019,321
12562631,2016,2019,321
12562632,2016,2019,321
12562633,2018,2021,130
12562633,2015,2021,523
12562633,2016,2021,321
12562633,2018,2021,853
12562633,2019,2020,988
12562634,2016,2019,321
12562635,2016,2019,321
12562636,2016,2019,321
12562637,2016,2019,321
12562638,2016,2018,321
12562639,2016,2018,321
12562640,2016,2019,321
12562641,2016,2019,321
12562642,2016,2019,321
12562643,2012,2015,321
12562644,2016,2018,583
12562645,2012,2015,321
12562646,2012,2015,321
12562647,2012,2015,321
12562648,2012,2015,321
12562649,2012,2015,321
12562650,2013,2018,523
12562650,2014,2021,321
12562651,2013,2014,130
12562651,2012,2018,523
12562651,2012,2019,561
12562651,2012,2022,321
12562652,2012,2015,321
12562653,2012,2019,321
12562654,2012,2019,321
12562655,2012,2019,321
12562656,2012,2015,321
12562656,2012,2018,749
12562657,2012,2015,321
12562658,2012,2015,321
12562659,2012,2015,321
12562660,2012,2015,321
12562661,2012,2015,321
12562662,2017,2018,48
12562663,2017,2018,48
12562664,2015,2017,34
12562665,2011,2013,28
12562666,2016,2020,28
12562667,2019,2021,62
12562668,2019,2021,62
12562669,2012,2016,207
12562669,2016,2017,688
12562669,2013,2015,598
12562670,2012,2016,207
12562670,2016,2017,688
12562670,2013,2015,598
12562671,2019,2021,48
12562672,2019,2021,48
12562673,2019,2021,48
12562674,2016,2018,523
12562675,2016,2018,523
12562676,2017,2019,357
12562677,2018,2019,357
12562678,2018,2019,357
12562679,2018,2021,369
12562680,2018,2021,369
12562681,2018,2021,369
12562682,2018,2021,369
12562683,2018,2021,369
12562684,2018,2019,369
12562685,2011,2018,523
12562686,2011,2018,523
12562687,2012,2015,321
12562688,2019,2021,48
12562689,2019,2021,48
12562690,2019,2021,48
12562691,2019,2021,48
12562692,2017,2020,90
12562693,2017,2020,90
12562694,2019,2021,62
12562695,2019,2021,62
12562696,2018,2019,34
12562697,2019,2021,351
12562698,2015,2021,765
12562699,2019,2020,90
12562700,2012,2017,371
12562701,2019,2022,54
12562701,2016,2020,278
12562701,2018,2021,369
12562701,2017,2021,373
12562702,2016,2018,278
12562703,2020,2022,54
12562703,2016,2022,278
12562704,2016,2022,278
12562705,2015,2018,62
12562706,2013,2018,62
12562707,2016,2020,28
12562708,2018,2021,50
12562709,2018,2021,50
12562710,2011,2024,34
12562710,2010,2019,351
12562711,2018,2021,50
12562712,2018,2021,50
12562713,2018,2021,50
12562714,2018,2021,50
12562715,2019,2022,351
12562715,2018,2022,50
12562716,2019,2021,351
12562716,2018,2021,50
12562717,2018,2021,50
12562718,2019,2021,351
12562718,2018,2021,50
12562718,2019,2021,62
12562719,2019,2021,351
12562719,2018,2021,50
12562720,2020,2022,54
12562720,2016,2022,278
12562721,2013,2018,62
12562722,2013,2018,62
12562723,2016,2018,278
12562724,2016,2018,278
12562725,2019,2021,48
12562726,2017,2018,90
12562727,2015,2018,523
12562728,2015,2018,523
12562729,2015,2018,523
12562730,2016,2022,278
12562730,2017,2022,373
12562731,2016,2022,278
12562732,2016,2022,278
12562733,2016,2022,278
12562733,2016,2022,373
12562734,2016,2022,277
12562735,2019,2021,62
12562736,2019,2021,62
12562737,2018,2021,369
12562738,2018,2021,369
12562739,2014,2019,357
12562740,2014,2016,357
12562741,2014,2019,357
12562742,2015,2019,357
12562743,2019,2022,351
12562743,2018,2022,50
12562744,2018,2019,50
12562744,2019,2021,62
12562745,2019,2022,351
12562745,2018,2022,50
12562746,2012,2017,50
12562747,2013,2016,206
12562748,2016,2018,28
12562749,2019,2020,90
12562750,2020,2021,357
12562751,2020,2021,357
12562752,2020,2021,357
12562753,2018,2021,688
12562754,2018,2021,688
12562755,2018,2021,688
12562756,2019,2020,90
12562757,2019,2020,90
12562758,2019,2021,351
12562759,2019,2021,351
12562760,2020,2021,357
12562761,2020,2021,357
12562762,2020,2021,357
12562763,2020,2021,357
12562764,2018,2020,50
12562765,2018,2020,50
12562766,2018,2021,50
12562767,2018,2021,50
12562768,2021,2022,49
12562768,2020,2021,357
12562768,2016,2021,51
12562768,2018,2020,543
12562768,2015,2019,370
12562769,2021,2022,49
12562769,2020,2021,357
12562769,2016,2021,51
12562769,2018,2020,543
12562769,2015,2019,370
12562770,2019,2021,351
12562770,2018,2021,50
12562771,2019,2021,351
12562771,2018,2021,50
12562772,2019,2021,351
12562772,2018,2021,50
12562773,2019,2021,351
12562773,2018,2021,50
12562774,2018,2021,50
12562775,2019,2020,62
12562776,2019,2020,62
12562777,2019,2021,62
12562778,2019,2021,62
12562779,2019,2021,62
12562780,2019,2021,62
12562781,2013,2018,351
12562781,2009,2013,533
12562781,2019,2021,62
12562781,2011,2020,155
12562781,2009,2015,1024
12562782,2013,2018,351
12562782,2009,2013,533
12562782,2019,2021,62
12562782,2011,2020,155
12562782,2009,2015,1024
12562783,2019,2021,62
12562784,2019,2021,62
12562785,2019,2021,62
12562786,2019,2021,62
12562787,2019,2021,62
12562788,2019,2021,62
12562789,2019,2021,62
12562790,2019,2021,62
12562791,2019,2021,62
12562792,2019,2021,62
12562793,2019,2021,62
12562794,2019,2021,62
12562795,2019,2021,62
12562796,2019,2021,62
12562797,2019,2021,62
12562797,2021,2021,1024
12562798,2019,2021,62
12562799,2021,2021,50
12562800,2021,2021,50
12562801,2021,2021,50
12562802,2021,2021,50
12562803,2021,2021,50
12562804,2021,2021,50
12562805,2021,2021,50
12562806,2021,2022,50
12562807,2021,2022,50
12562808,2016,2018,62
12562809,2018,2019,369
12562810,2014,2019,357
12562811,2019,2021,351
12562812,2019,2021,351
12562813,2020,2021,357
12562814,2020,2021,357
12562815,2016,2018,62
12562816,2018,2019,369
12562817,2018,2019,369
12562818,2021,2022,50
12562819,2021,2022,50
12562820,2019,2021,62
12562821,2019,2021,62
12562822,2019,2021,62
12562823,2019,2021,62
12562824,2019,2021,62
12562825,2019,2021,62
12562826,2019,2021,62
12562827,2019,2021,62
12562828,2017,2018,48
12562829,2017,2018,48
12562830,2014,2018,48
12562831,2014,2018,48
12562832,2014,2018,48
12562833,2014,2018,48
12562834,2014,2018,48
12562835,2014,2018,48
12562836,2019,2021,523
12562837,2019,2021,523
12562838,2019,2021,523
12562839,2019,2021,523
12562840,2013,2020,571
12562841,2017,2019,357
12562842,2017,2019,357
12562842,2017,2020,155
12562843,2016,2018,278
12562844,2019,2020,48
12562845,2018,2019,369
12562846,2017,2019,206
12562847,2017,2019,206
12562848,2021,2022,50
12562849,2021,2022,50
12562850,2021,2022,50
12562851,2021,2022,50
12562852,2021,2022,50
12562853,2021,2022,50
12562854,2021,2022,50
12562855,2018,2019,369
12562856,2018,2019,369
12562857,2016,2022,58
12562858,2019,2021,523
12562859,2019,2021,523
12562860,2014,2018,48
12562861,2014,2018,48
12562862,2014,2018,48
12562863,2015,2019,34
12562864,2018,2019,34
12562865,2019,2021,62
12562866,2019,2021,351
12562867,2019,2021,351
12562868,2019,2021,351
12562869,2019,2021,351
12562870,2019,2021,351
12562871,2015,2021,765
12562872,2015,2021,765
12562873,2017,2019,206
12562873,2017,2019,1399
12562874,2017,2019,206
12562874,2017,2019,1399
12562875,2018,2021,688
12562876,2018,2021,688
12562877,2018,2021,688
12562878,2018,2021,688
12562879,2018,2020,688
12562880,2021,2021,50
12562881,2020,2021,357
12562882,2019,2021,62
12562883,2019,2021,62
12562884,2018,2018,369
12562885,2018,2018,369
12562886,2015,2020,765
12562887,2019,2021,48
12562888,2019,2021,48
12562889,2019,2021,48
12562890,2019,2021,48
12562891,2019,2021,48
12562892,2019,2021,48
12562893,2019,2021,48
12562894,2019,2021,48
12562895,2019,2021,48
12562896,2019,2021,48
12562897,2019,2021,48
12562898,2019,2021,48
12562899,2019,2021,48
12562900,2019,2021,48
12562901,2019,2021,48
12562902,2016,2018,28
12562903,2016,2018,28
12562904,2019,2020,90
12562905,2019,2020,90
12562906,2019,2020,90
12562907,2019,2020,90
12562908,2019,2020,90
12562909,2019,2020,90
12562910,2019,2020,90
12562911,2019,2020,90
12562912,2019,2020,90
12562913,2017,2018,90
12562914,2014,2019,357
12562915,2020,2021,357
12562916,2020,2021,357
12562917,2016,2018,62
12562918,2016,2018,62
12562919,2019,2021,62
12562919,2021,2021,1024
12562920,2019,2021,62
12562921,2018,2021,369
12562922,2016,2022,58
12562923,2017,2018,28
12562924,2017,2019,206
12562925,2017,2019,206
12562926,2016,2021,321
12562927,2015,2018,523
12562928,2020,2021,357
12562929,2020,2021,357
12562930,2018,2019,688
12562930,2018,2019,598
12562931,2018,2021,688
12562932,2018,2021,688
12562933,2021,2021,357
12562934,2021,2021,357
12562935,2016,2018,62
12562936,2020,2021,50
12562937,2020,2021,50
12562938,2019,2021,351
12562939,2019,2021,351
12562940,2019,2021,351
12562941,2019,2021,351
12562942,2019,2021,351
12562943,2019,2021,351
12562944,2019,2021,351
12562945,2019,2021,62
12562946,2019,2021,62
12562947,2019,2021,62
12562948,2019,2021,62
12562949,2016,2018,62
12562950,2016,2018,62
12562951,2016,2018,62
12562952,2016,2018,62
12562953,2017,2018,90
12562954,2019,2020,90
12562955,2019,2020,90
12562956,2019,2020,90
12562957,2019,2020,90
12562958,2019,2020,90
12562959,2019,2020,90
12562960,2019,2020,90
12562961,2019,2020,90
12562962,2019,2020,90
12562963,2018,2019,34
12562964,2018,2019,34
12562965,2018,2019,34
12562966,2018,2019,34
12562967,2018,2019,34
12562968,2018,2019,34
12562969,2018,2019,34
12562970,2018,2019,34
12562971,2018,2019,34
12562972,2018,2019,34
12562973,2019,2020,28
12562974,2019,2020,28
12562975,2019,2020,28
12562976,2019,2020,28
12562977,2019,2020,28
12562978,2019,2020,28
12562979,2019,2020,28
12562980,2019,2020,28
12562981,2019,2021,62
12562982,2019,2021,62
12562983,2019,2021,62
12562984,2019,2021,62
12562985,2019,2021,62
12562985,2021,2021,1024
12562986,2019,2023,54
12562987,2019,2021,62
12562988,2018,2021,369
12562989,2018,2021,369
12562990,2021,2021,50
12562991,2010,2015,58
12562992,2013,2019,571
12562993,2020,2021,34
12562994,2020,2021,34
12562995,2019,2021,523
12562996,2021,2022,90
12562997,2021,2022,90
12562998,2015,2021,765
12562999,2018,2021,688
12563000,2014,2020,208
12563002,2014,2020,208
12563003,2013,2021,7
12563004,2017,2021,29
12563005,2006,2018,62
12563006,2013,2018,62
12563007,2019,2021,62
12563008,2018,2021,50
12563009,2018,2021,50
12563010,2021,2021,351
12563010,2018,2022,50
12563011,2019,2021,351
12563011,2018,2021,50
12563012,2019,2021,351
12563012,2018,2021,50
12563013,2015,2017,50
12563014,2014,2019,357
12563015,2020,2021,357
12563016,2020,2021,357
12563017,2020,2021,357
12563018,2020,2021,357
12563019,2020,2021,357
12563020,2020,2021,357
12563021,2020,2021,357
12563022,2020,2021,357
12563023,2016,2018,62
12563024,2016,2018,62
12563025,2020,2021,357
12563026,2020,2021,357
12563027,2018,2021,50
12563028,2019,2021,62
12563030,2019,2020,90
12563031,2019,2021,48
12563032,2019,2023,48
12563033,2019,2023,48
12563034,2016,2019,321
12563035,2016,2019,321
12563036,2013,2016,571
12563037,2013,2016,571
12563038,2013,2016,571
12563039,2016,2019,58
12563040,2019,2021,591
12563041,2019,2021,591
12563042,2019,2021,591
12563043,2019,2021,591
12563044,2019,2021,591
12563045,2015,2021,765
12563046,2020,2022,58
12563047,2016,2018,62
12563048,2018,2019,34
12563049,2020,2021,369
12563050,2017,2019,357
12563051,2016,2022,58
12563052,2016,2022,58
12563053,2016,2022,58
12563054,2016,2022,58
12563055,2018,2022,50
12563056,2018,2022,50
12563057,2018,2022,50
12563058,2018,2019,34
12563059,2018,2019,34
12563060,2018,2019,34
12563061,2018,2019,34
12563062,2018,2019,34
12563063,2019,2020,28
12563064,2019,2020,28
12563065,2020,2022,357
12563066,2019,2020,90
12563067,2019,2020,90
12563068,2020,2021,357
12563069,2020,2021,357
12563070,2019,2021,523
12563071,2019,2021,523
12563072,2019,2021,523
12563073,2019,2023,523
12563074,2019,2023,523
12563075,2021,2022,882
12563076,2021,2022,882
12563077,2021,2022,882
12563078,2021,2022,882
12563079,2021,2023,34
12563080,2021,2023,34
12563081,2021,2023,34
12563082,2021,2023,34
12563083,2016,2021,29
12563084,2016,2021,29
12563085,2013,2018,56
12563086,2019,2021,591
12563087,2019,2021,591
12563088,2019,2021,591
12563089,2019,2021,591
12563090,2015,2021,765
12563091,2015,2021,765
12563092,2015,2021,765
12563093,2016,2022,58
12563094,2016,2022,58
12563095,2017,2021,7
12563096,2017,2021,7
12563097,2017,2021,7
12563098,2017,2021,7
12563099,2017,2021,7
12563100,2017,2021,7
12563101,2017,2021,7
12563102,2014,2020,208
12563103,2014,2020,208
12563104,2014,2020,208
12563105,2014,2020,208
12563106,2014,2020,208
12563107,2014,2020,208
12563108,2021,2023,208
12563109,2021,2023,208
12563110,2021,2023,208
12563111,2019,2021,351
12563112,2019,2021,351
12563113,2019,2021,591
12563114,2019,2021,591
12563115,2016,2022,278
12563116,2016,2022,278
12563117,2013,2018,62
12563118,2013,2018,62
12563119,2020,2022,357
12563120,2020,2022,357
12563121,2020,2022,357
12563122,2020,2022,357
12563123,2020,2022,357
12563124,2020,2022,357
12563125,2020,2022,357
12563126,2020,2022,357
12563127,2020,2022,357
12563128,2020,2022,357
12563129,2020,2022,357
12563130,2020,2022,357
12563131,2020,2022,357
12563132,2014,2019,357
12563133,2014,2019,357
12563134,2014,2019,357
12563135,2014,2019,357
12563136,2014,2019,357
12563137,2013,2018,62
12563138,2020,2022,357
12563139,2020,2022,357
12563140,2020,2022,357
12563141,2020,2022,357
12563142,2020,2022,357
12563143,2020,2022,357
12563144,2020,2022,357
12563145,2020,2022,357
12563146,2020,2022,357
12563147,2020,2022,357
12563148,2020,2022,357
12563149,2020,2022,357
12563150,2020,2022,357
12563151,2017,2019,206
12563152,2021,2023,90
12563153,2019,2021,591
12563154,2020,2023,206
12563155,2020,2023,206
12563156,2020,2023,206
12563157,2021,2023,34
12563158,2021,2023,34
12563159,2021,2023,34
12563160,2018,2024,370
12563161,2016,2021,29
12563162,2016,2021,29
12563163,2017,2021,7
12563164,2015,2021,765
12563165,2015,2021,765
12563166,2015,2021,765
12563167,2019,2021,591
12563168,2019,2021,591
12563169,2021,2023,90
12563170,2021,2023,90
12563171,2019,2021,591
12563172,2021,2023,50
12563173,2020,2023,34
12563174,2020,2023,34
12563175,2021,2023,882
12563176,2021,2023,882
12563177,2021,2023,90
